numero_declaration,date_declaration,date_envoi_mail_info,date_envoi_mail_relance,date_prorogation,statut_actif,date_desactivation,id_declarant,guid,Civilite_declarant,nom_declarant,prenom_declarant,adresse_mail_declarant,adresse_declarant,cp_declarant,ville_declarant,Pays_declarant,societe_declarant,numero_siret_declarant,id_declaration,id_demande_guichet,compte_parisien,Type_residence,totalite_local,numero_voirie,indice_repetition,adresse_meuble,gps_meuble,id_poi_adresse_meuble,cp_meuble,etage,batiment,escalier,numero_appart,numero_invariant,nombre_pieces,nombre_lits,partie_local,date_classement,Niveau_classement,autre_reconnaissance,code_rivoli,adresseNormalise,Identification_parcelle,Quartier,IDBA
7510100000066,12/05/2024,13/05/2024,,,True,,66,f6a7b8c9-d0e1-2345-6789-66666nnn,Madame,LUCAS,Anna,anna.lucas@example.com,650 rue Lecourbe,75015,PARIS,France,,67676767676767,66,676767,True,Secondaire,True,650,,650 rue Lecourbe,,,75015,2,,NNN,66,,2,3,True,15/11/2023,3 étoiles,Paris Charmeur,6666,650 RUE LECOURBE,751150NNN0066,15,66066
7510100000067,20/05/2024,21/05/2024,,,True,,67,a7b8c9d0-e1f2-3456-7890-77777ooo,Monsieur,MOREAU,Tom,tom.moreau@example.com,660 boulevard de Grenelle,75015,PARIS,France,,68686868686868,67,686868,True,Principale,True,660,,660 boulevard de Grenelle,,,75015,6,,OOO,67,,4,5,True,,Non classé,,6767,660 BOULEVARD DE GRENELLE,751150OOO0067,15,67067
7510100000068,28/05/2024,29/05/2024,,,True,,68,b8c9d0e1-f2a3-4567-8901-88888ppp,Madame,JEAN,Chloé,chloe.jean@example.com,670 rue de Vaugirard,75015,PARIS,France,,69696969696969,68,696969,True,Secondaire,True,670,,670 rue de Vaugirard,,,75015,4,,PPP,68,,2,3,True,20/11/2023,4 étoiles,Paris Douceur,6868,670 RUE DE VAUGIRARD,751150PPP0068,15,68068
7510100000069,05/06/2024,06/06/2024,,,True,,69,c9d0e1f2-a3b4-5678-9012-99999qqq,Monsieur,LEROY,Mathis,mathis.leroy@example.com,680 rue de Javel,75015,PARIS,France,,70707070707070,69,707070,True,Principale,True,680,,680 rue de Javel,,,75015,7,,QQQ,69,,4,5,True,25/11/2023,5 étoiles,,6969,680 RUE DE JAVEL,751150QQQ0069,15,69069
7510100000070,12/06/2024,13/06/2024,,,True,,70,d0e1f2a3-b4c5-6789-0123-00000rrr,Madame,BARBIER,Lina,lina.barbier@example.com,690 rue de Lourmel,75015,PARIS,France,,71717171717171,70,717171,True,Secondaire,True,690,,690 rue de Lourmel,,,75015,3,,RRR,70,,2,3,True,30/11/2023,3 étoiles,Paris Zen,7070,690 RUE DE LOURMEL,751150RRR0070,15,70070
7510100000071,20/06/2024,21/06/2024,,,True,,71,e1f2a3b4-c5d6-7890-1234-11111sss,Monsieur,PELTIER,Enzo,enzo.peltier@example.com,700 rue de Vaugirard,75015,PARIS,France,,72727272727272,71,727272,True,Principale,True,700,,700 rue de Vaugirard,,,75015,5,,SSS,71,,4,5,True,,Non classé,,7171,700 RUE DE VAUGIRARD,751150SSS0071,15,71071
7510100000072,28/06/2024,29/06/2024,,,True,,72,f2a3b4c5-d6e7-8901-2345-22222ttt,Madame,ROUSSEL,Eva,eva.roussel@example.com,710 rue de la Croix Nivert,75015,PARIS,France,,73737373737373,72,737373,True,Secondaire,True,710,,710 rue de la Croix Nivert,,,75015,2,,TTT,72,,2,3,True,05/12/2023,4 étoiles,Paris Confort,7272,710 RUE DE LA CROIX NIVERT,751150TTT0072,15,72072
7510100000073,05/07/2024,06/07/2024,,,True,,73,a3b4c5d6-e7f8-9012-3456-33333uuu,Monsieur,LE GALL,Maxence,maxence.legall@example.com,720 rue de Vaugirard,75015,PARIS,France,,74747474747474,73,747474,True,Principale,True,720,,720 rue de Vaugirard,,,75015,6,,UUU,73,,4,5,True,10/12/2023,5 étoiles,,7373,720 RUE DE VAUGIRARD,751150UUU0073,15,73073
7510100000074,12/07/2024,13/07/2024,,,True,,74,b4c5d6e7-f8a9-0123-4567-44444vvv,Madame,GILLET,Sofia,sofia.gillet@example.com,730 rue Lecourbe,75015,PARIS,France,,75757575757575,74,757575,True,Secondaire,True,730,,730 rue Lecourbe,,,75015,4,,VVV,74,,2,3,True,15/12/2023,3 étoiles,Paris Plaisir,7474,730 RUE LECOURBE,751150VVV0074,15,74074
7510100000075,20/07/2024,21/07/2024,,,True,,75,c5d6e7f8-a9b0-1234-5678-55555www,Monsieur,BERGER,Tom,tom.berger@example.com,740 boulevard de Grenelle,75015,PARIS,France,,76767676767676,75,767676,True,Principale,True,740,,740 boulevard de Grenelle,,,75015,7,,WWW,75,,4,5,True,,Non classé,,7575,740 BOULEVARD DE GRENELLE,751150WWW0075,15,75075
7510100000076,28/07/2024,29/07/2024,,,True,,76,d6e7f8a9-b0c1-2345-6789-66666xxx,Madame,LEMAIRE,Clémence,clemence.lemaire@example.com,750 rue de Vaugirard,75015,PARIS,France,,77777777777777,76,777777,True,Secondaire,True,750,,750 rue de Vaugirard,,,75015,3,,XXX,76,,2,3,True,20/12/2023,4 étoiles,Paris Régal,7676,750 RUE DE VAUGIRARD,751150XXX0076,15,76076
7510100000077,05/08/2024,06/08/2024,,,True,,77,e7f8a9b0-c1d2-3456-7890-77777yyy,Monsieur,MERCIER,Leo,leo.mercier@example.com,760 rue de Javel,75015,PARIS,France,,78787878787878,77,787878,True,Principale,True,760,,760 rue de Javel,,,75015,5,,YYY,77,,4,5,True,25/12/2023,5 étoiles,,7777,760 RUE DE JAVEL,751150YYY0077,15,77077
7510100000078,12/08/2024,13/08/2024,,,True,,78,f8a9b0c1-d2e3-4567-8901-88888zzz,Madame,DUPIN,Lina,lina.dupin@example.com,770 rue de Lourmel,75015,PARIS,France,,79797979797979,78,797979,True,Secondaire,True,770,,770 rue de Lourmel,,,75015,2,,ZZZ,78,,2,3,True,30/12/2023,3 étoiles,Paris Délice,7878,770 RUE DE LOURMEL,751150ZZZ0078,15,78078
7510100000079,20/08/2024,21/08/2024,,,True,,79,a9b0c1d2-e3f4-5678-9012-99999aaaaa,Monsieur,CHEVALIER,Mathis,mathis.chevalier@example.com,780 rue de Vaugirard,75015,PARIS,France,,80808080808080,79,808080,True,Principale,True,780,,780 rue de Vaugirard,,,75015,6,,AAAA,79,,4,5,True,,Non classé,,7979,780 RUE DE VAUGIRARD,751150AAAA0079,15,79079
7510100000080,28/08/2024,29/08/2024,,,True,,80,b0c1d2e3-f4a5-6789-0123-00000bbbbb,Madame,VINCENT,Eva,eva.vincent@example.com,790 rue de la Croix Nivert,75015,PARIS,France,,81818181818181,80,818181,True,Secondaire,True,790,,790 rue de la Croix Nivert,,,75015,4,,BBBB,80,,2,3,True,05/01/2024,4 étoiles,Paris Doux,8080,790 RUE DE LA CROIX NIVERT,751150BBBB0080,15,80080
7510100000081,05/09/2024,06/09/2024,,,True,,81,c1d2e3f4-a5b6-7890-1234-11111ccccc,Monsieur,GAILLARD,Maxence,maxence.gaillard@example.com,800 rue de Vaugirard,75015,PARIS,France,,82828282828282,81,828282,True,Principale,True,800,,800 rue de Vaugirard,,,75015,7,,CCCC,81,,4,5,True,10/01/2024,5 étoiles,,8181,800 RUE DE VAUGIRARD,751150CCCC0081,15,81081
7510100000082,12/09/2024,13/09/2024,,,True,,82,d2e3f4a5-b6c7-8901-2345-22222ddddd,Madame,GUILLAUME,Sarah,sarah.guillaume@example.com,810 rue Lecourbe,75015,PARIS,France,,83838383838383,82,838383,True,Secondaire,True,810,,810 rue Lecourbe,,,75015,3,,DDDD,82,,2,3,True,15/01/2024,3 étoiles,Paris Calme,8282,810 RUE LECOURBE,751150DDDD0082,15,82082
7510100000083,20/09/2024,21/09/2024,,,True,,83,e3f4a5b6-c7d8-9012-3456-33333eeeee,Monsieur,LECLERC,Tom,tom.leclerc@example.com,820 boulevard de Grenelle,75015,PARIS,France,,84848484848484,83,848484,True,Principale,True,820,,820 boulevard de Grenelle,,,75015,5,,EEEE,83,,4,5,True,,Non classé,,8383,820 BOULEVARD DE GRENELLE,751150EEEE0083,15,83083
7510100000084,28/09/2024,29/09/2024,,,True,,84,f4a5b6c7-d8e9-0123-4567-44444fffff,Madame,CARPENTIER,Clémence,clemence.carpentier@example.com,830 rue de Vaugirard,75015,PARIS,France,,85858585858585,84,858585,True,Secondaire,True,830,,830 rue de Vaugirard,,,75015,2,,FFFF,84,,2,3,True,20/01/2024,4 étoiles,Paris Joie,8484,830 RUE DE VAUGIRARD,751150FFFF0084,15,84084
7510100000085,05/10/2024,06/10/2024,,,True,,85,a5b6c7d8-e9f0-1234-5678-55555ggggg,Monsieur,PHILIPPE,Leo,leo.philippe@example.com,840 rue de Javel,75015,PARIS,France,,86868686868686,85,868686,True,Principale,True,840,,840 rue de Javel,,,75015,6,,GGGG,85,,4,5,True,25/01/2024,5 étoiles,,8585,840 RUE DE JAVEL,751150GGGG0085,15,85085
7510100000086,12/10/2024,13/10/2024,,,True,,86,b6c7d8e9-f0a1-2345-6789-66666hhhhh,Madame,PERRIER,Lina,lina.perrier@example.com,850 rue de Lourmel,75015,PARIS,France,,87878787878787,86,878787,True,Secondaire,True,850,,850 rue de Lourmel,,,75015,4,,HHHH,86,,2,3,True,30/01/2024,3 étoiles,Paris Détente,8686,850 RUE DE LOURMEL,751150HHHH0086,15,86086
7510100000087,20/10/2024,21/10/2024,,,True,,87,c7d8e9f0-a1b2-3456-7890-77777iiiii,Monsieur,GUILLOU,Mathis,mathis.guillou@example.com,860 rue de Vaugirard,75015,PARIS,France,,88888888888888,87,888888,True,Principale,True,860,,860 rue de Vaugirard,,,75015,7,,IIII,87,,4,5,True,,Non classé,,8787,860 RUE DE VAUGIRARD,751150IIII0087,15,87087
7510100000088,28/10/2024,29/10/2024,,,True,,88,d8e9f0a1-b2c3-4567-8901-88888jjjjj,Madame,LAMBERT,Eva,eva.lambert@example.com,870 rue de la Croix Nivert,75015,PARIS,France,,89898989898989,88,898989,True,Secondaire,True,870,,870 rue de la Croix Nivert,,,75015,3,,JJJJ,88,,2,3,True,05/02/2024,4 étoiles,Paris Séjour,8888,870 RUE DE LA CROIX NIVERT,751150JJJJ0088,15,88088
7510100000089,05/11/2024,06/11/2024,,,True,,89,e9f0a1b2-c3d4-5678-9012-99999kkkkk,Monsieur,LE Roux,Maxence,maxence.leroux@example.com,880 rue de Vaugirard,75015,PARIS,France,,90909090909090,89,909090,True,Principale,True,880,,880 rue de Vaugirard,,,75015,5,,KKKK,89,,4,5,True,10/02/2024,5 étoiles,,8989,880 RUE DE VAUGIRARD,751150KKKK0089,15,89089
7510100000090,12/11/2024,13/11/2024,,,True,,90,f0a1b2c3-d4e5-6789-0123-00000lllll,Madame,DAVID,Sofia,sofia.david@example.com,890 rue Lecourbe,75015,PARIS,France,,91919191919191,90,919191,True,Secondaire,True,890,,890 rue Lecourbe,,,75015,2,,LLLL,90,,2,3,True,15/02/2024,3 étoiles,Paris Prestige,9090,890 RUE LECOURBE,751150LLLL0090,15,90090
7510100000091,20/11/2024,21/11/2024,,,True,,91,a1b2c3d4-e5f6-7890-1234-11111mmmmm,Monsieur,MICHEL,Tom,tom.michel@example.com,900 boulevard de Grenelle,75015,PARIS,France,,92929292929292,91,929292,True,Principale,True,900,,900 boulevard de Grenelle,,,75015,6,,MMMM,91,,4,5,True,,Non classé,,9191,900 BOULEVARD DE GRENELLE,751150MMMM0091,15,91091
7510100000092,28/11/2024,29/11/2024,,,True,,92,b2c3d4e5-f6a7-8901-2345-22222nnnnn,Madame,FONTAINE,Clémence,clemence.fontaine@example.com,910 rue de Vaugirard,75015,PARIS,France,,93939393939393,92,939393,True,Secondaire,True,910,,910 rue de Vaugirard,,,75015,4,,NNNN,92,,2,3,True,20/02/2024,4 étoiles,Paris Harmonie,9292,910 RUE DE VAUGIRARD,751150NNNN0092,15,92092
7510100000093,05/12/2024,06/12/2024,,,True,,93,c3d4e5f6-a7b8-9012-3456-33333ooooo,Monsieur,JACQUES,Leo,leo.jacques@example.com,920 rue de Javel,75015,PARIS,France,,94949494949494,93,949494,True,Principale,True,920,,920 rue de Javel,,,75015,7,,OOOO,93,,4,5,True,25/02/2024,5 étoiles,,9393,920 RUE DE JAVEL,751150OOOO0093,15,93093
7510100000094,12/12/2024,13/12/2024,,,True,,94,d4e5f6a7-b8c9-0123-4567-44444ppppp,Madame,LEROY,Lina,lina.leroy@example.com,930 rue de Lourmel,75015,PARIS,France,,95959595959595,94,959595,True,Secondaire,True,930,,930 rue de Lourmel,,,75015,3,,PPPP,94,,2,3,True,28/02/2024,3 étoiles,Paris Sérénité,9494,930 RUE DE LOURMEL,751150PPPP0094,15,94094
7510100000095,20/12/2024,21/12/2024,,,True,,95,e5f6a7b8-c9d0-1234-5678-55555qqqqq,Monsieur,COLIN,Mathis,mathis.colin@example.com,940 rue de Vaugirard,75015,PARIS,France,,96969696969696,95,969696,True,Principale,True,940,,940 rue de Vaugirard,,,75015,5,,QQQQ,95,,4,5,True,,Non classé,,9595,940 RUE DE VAUGIRARD,751150QQQQ0095,15,95095
7510100000096,28/12/2024,29/12/2024,,,True,,96,f6a7b8c9-d0e1-2345-6789-66666rrrrr,Madame,DUFOUR,Eva,eva.dufour@example.com,950 rue de la Croix Nivert,75015,PARIS,France,,97979797979797,96,979797,True,Secondaire,True,950,,950 rue de la Croix Nivert,,,75015,2,,RRRR,96,,2,3,True,05/03/2024,4 étoiles,Paris Bonheur,9696,950 RUE DE LA CROIX NIVERT,751150RRRR0096,15,96096
7510100000097,05/01/2025,06/01/2025,,,True,,97,a7b8c9d0-e1f2-3456-7890-77777sssss,Monsieur,GERMAIN,Maxence,maxence.germain@example.com,960 rue de Vaugirard,75015,PARIS,France,,98989898989898,97,989898,True,Principale,True,960,,960 rue de Vaugirard,,,75015,6,,SSSS,97,,4,5,True,10/03/2024,5 étoiles,,9797,960 RUE DE VAUGIRARD,751150SSSS0097,15,97097
7510100000098,12/01/2025,13/01/2025,,,True,,98,b8c9d0e1-f2a3-4567-8901-88888ttttt,Madame,ROBIN,Sarah,sarah.robin@example.com,970 rue Lecourbe,75015,PARIS,France,,99999999999999,98,999999,True,Secondaire,True,970,,970 rue Lecourbe,,,75015,4,,TTTT,98,,2,3,True,15/03/2024,3 étoiles,Paris Rêve,9898,970 RUE LECOURBE,751150TTTT0098,15,98098
7510100000099,20/01/2025,21/01/2025,,,True,,99,c9d0e1f2-a3b4-5678-9012-99999uuuuu,Monsieur,LOUIS,Tom,tom.louis@example.com,980 boulevard de Grenelle,75015,PARIS,France,,100000000000000,99,100000,True,Principale,True,980,,980 boulevard de Grenelle,,,75015,7,,UUUU,99,,4,5,True,,Non classé,,9999,980 BOULEVARD DE GRENELLE,751150UUUU0099,15,99099
7510100000100,28/01/2025,29/01/2025,,,True,,100,d0e1f2a3-b4c5-6789-0123-00000vvvvv,Madame,AUBRY,Clémence,clemence.aubry@example.com,990 rue de Vaugirard,75015,PARIS,France,,101000000000001,100,101001,True,Secondaire,True,990,,990 rue de Vaugirard,,,75015,3,,VVVV,100,,2,3,True,20/03/2024,4 étoiles,Paris Élégance,10000,990 RUE DE VAUGIRARD,751150VVVV0100,15,100000
7510102507436,11/12/2023,27/11/2023,,,True,,760,931807-xxxx-yyyy-zzzz-6034,Madame,Nom468,Prénom3563,email1010@test.com,74 Rue Fictive,75306,Paris,France,,,104651,790959,True,Location,True,17,,87 Rue Imaginaire,,,75327,2,,,50,,1,1,False,,5 étoiles,,5753,26 Avenue Virtuelle,751021XX4094,16,85085
7510197494497,22/9/2023,16/11/2023,,,False,,4348,153265-xxxx-yyyy-zzzz-9892,Madame,Nom2059,Prénom646,email4373@test.com,27 Rue Fictive,75551,Paris,France,,,424567,745635,False,Location,False,67,,73 Rue Imaginaire,,,75723,1,,,37,,3,4,True,,5 étoiles,,1142,43 Avenue Virtuelle,751037XX6240,15,69868
7510178013382,3/8/2023,12/11/2023,,,False,,2027,681330-xxxx-yyyy-zzzz-7477,Monsieur,Nom1752,Prénom3817,email2553@test.com,38 Rue Fictive,75137,Paris,France,,,660367,326225,True,Location,True,29,,38 Rue Imaginaire,,,75320,2,,,38,,4,3,False,,Non classé,,7513,15 Avenue Virtuelle,751097XX5980,17,16612
7510151745666,18/6/2023,5/4/2023,,,False,,4156,757093-xxxx-yyyy-zzzz-2259,Madame,Nom4629,Prénom2056,email3645@test.com,74 Rue Fictive,75643,Paris,France,,,628994,332487,False,Secondaire,True,27,,51 Rue Imaginaire,,,75869,4,,,29,,1,2,False,,Non classé,,1050,7 Avenue Virtuelle,751070XX4150,3,53892
7510175715585,19/5/2023,14/2/2023,,,False,,2505,905573-xxxx-yyyy-zzzz-4716,Monsieur,Nom2,Prénom962,email1724@test.com,60 Rue Fictive,75655,Paris,France,,,157093,458328,False,Principale,False,11,,85 Rue Imaginaire,,,75976,1,,,8,,3,5,True,,5 étoiles,,4322,70 Avenue Virtuelle,751068XX4074,19,81474
7510172890389,16/9/2023,3/8/2023,,,True,,492,515955-xxxx-yyyy-zzzz-1098,Monsieur,Nom3820,Prénom4865,email984@test.com,53 Rue Fictive,75258,Paris,France,,,549597,183788,False,Secondaire,False,43,,89 Rue Imaginaire,,,75021,6,,,22,,3,1,False,,5 étoiles,,8633,1 Avenue Virtuelle,751026XX3612,10,71497
7510109841684,6/1/2023,28/12/2023,,,False,,4545,859990-xxxx-yyyy-zzzz-5714,Monsieur,Nom138,Prénom4403,email1007@test.com,53 Rue Fictive,75099,Paris,France,,,990881,399816,False,Location,False,54,,73 Rue Imaginaire,,,75139,7,,,50,,5,5,False,,4 étoiles,,4630,33 Avenue Virtuelle,751071XX8805,13,26426
7510103706520,17/9/2023,14/8/2023,,,False,,575,503573-xxxx-yyyy-zzzz-3829,Madame,Nom1628,Prénom1602,email3928@test.com,73 Rue Fictive,75522,Paris,France,,,690677,177019,True,Principale,False,74,,18 Rue Imaginaire,,,75754,2,,,47,,2,1,False,,Non classé,,5995,78 Avenue Virtuelle,751098XX6289,17,67012
7510172817745,17/9/2023,25/8/2023,,,True,,2263,234810-xxxx-yyyy-zzzz-3428,Madame,Nom2748,Prénom3650,email4967@test.com,70 Rue Fictive,75278,Paris,France,,,865563,792492,True,Location,True,79,,61 Rue Imaginaire,,,75969,3,,,26,,3,1,True,,5 étoiles,,6395,24 Avenue Virtuelle,751037XX9863,1,54723
7510140774918,21/8/2023,16/1/2023,,,False,,2241,744744-xxxx-yyyy-zzzz-7173,Madame,Nom2369,Prénom3737,email1863@test.com,85 Rue Fictive,75880,Paris,France,,,207016,199632,True,Principale,True,18,,51 Rue Imaginaire,,,75553,5,,,3,,2,2,True,,Non classé,,5150,39 Avenue Virtuelle,751018XX6515,6,92550
7510159124288,8/8/2023,23/3/2023,,,True,,1900,150409-xxxx-yyyy-zzzz-6250,Monsieur,Nom1546,Prénom76,email4587@test.com,92 Rue Fictive,75996,Paris,France,,,888587,659657,False,Secondaire,True,23,,36 Rue Imaginaire,,,75718,10,,,1,,4,5,True,,4 étoiles,,2652,10 Avenue Virtuelle,751026XX2210,17,53813
7510199845290,2/6/2023,20/1/2023,,,True,,2635,857351-xxxx-yyyy-zzzz-2917,Monsieur,Nom3019,Prénom3467,email3206@test.com,81 Rue Fictive,75973,Paris,France,,,230046,946333,False,Principale,True,2,,28 Rue Imaginaire,,,75803,3,,,42,,5,2,False,,5 étoiles,,1988,11 Avenue Virtuelle,751066XX7659,16,90306
7510107260972,24/7/2023,9/9/2023,,,False,,2332,442474-xxxx-yyyy-zzzz-1811,Monsieur,Nom378,Prénom971,email4882@test.com,23 Rue Fictive,75748,Paris,France,,,137249,456898,False,Secondaire,True,56,,67 Rue Imaginaire,,,75878,7,,,29,,5,4,True,,3 étoiles,,8959,44 Avenue Virtuelle,751051XX5673,5,87378
7510128825013,18/10/2023,27/8/2023,,,False,,2857,508511-xxxx-yyyy-zzzz-9202,Madame,Nom749,Prénom385,email4414@test.com,81 Rue Fictive,75088,Paris,France,,,403120,879393,False,Principale,True,23,,23 Rue Imaginaire,,,75369,8,,,1,,1,1,False,,5 étoiles,,2210,10 Avenue Virtuelle,751026XX6601,16,69263
7510194851337,6/10/2023,24/4/2023,,,True,,3607,535085-xxxx-yyyy-zzzz-8606,Madame,Nom3774,Prénom3789,email3400@test.com,77 Rue Fictive,75235,Paris,France,,,760427,313801,False,Location,True,99,,97 Rue Imaginaire,,,75092,7,,,10,,4,5,False,,Non classé,,5243,23 Avenue Virtuelle,751027XX7600,17,70756
7510127639710,9/11/2023,21/6/2023,,,True,,2841,336144-xxxx-yyyy-zzzz-6122,Monsieur,Nom2269,Prénom164,email576@test.com,62 Rue Fictive,75503,Paris,France,,,950331,116490,False,Secondaire,True,20,,90 Rue Imaginaire,,,75147,2,,,46,,5,2,True,,Non classé,,5444,15 Avenue Virtuelle,751094XX8665,3,70442
7510109869831,18/3/2023,6/3/2023,,,True,,1208,258868-xxxx-yyyy-zzzz-2704,Madame,Nom4378,Prénom3875,email3665@test.com,31 Rue Fictive,75132,Paris,France,,,531581,500059,False,Principale,True,98,,65 Rue Imaginaire,,,75894,8,,,35,,2,2,False,,4 étoiles,,6809,26 Avenue Virtuelle,751090XX1254,1,81213
7510198766595,4/1/2023,18/5/2023,,,True,,1494,806915-xxxx-yyyy-zzzz-2212,Madame,Nom2655,Prénom4840,email4532@test.com,35 Rue Fictive,75572,Paris,France,,,902952,227480,True,Secondaire,False,32,,78 Rue Imaginaire,,,75759,0,,,13,,2,5,False,,Non classé,,9428,72 Avenue Virtuelle,751060XX5132,1,36534
7510151510266,22/3/2023,24/6/2023,,,False,,921,252290-xxxx-yyyy-zzzz-6966,Madame,Nom781,Prénom4123,email947@test.com,2 Rue Fictive,75789,Paris,France,,,425896,165241,True,Location,False,56,,2 Rue Imaginaire,,,75918,9,,,44,,1,5,False,,Non classé,,3712,61 Avenue Virtuelle,751051XX2381,20,18354
7510132470890,7/8/2023,28/6/2023,,,False,,831,608787-xxxx-yyyy-zzzz-7783,Monsieur,Nom2811,Prénom2232,email3532@test.com,50 Rue Fictive,75096,Paris,France,,,522239,440665,True,Principale,False,66,,19 Rue Imaginaire,,,75783,5,,,39,,3,5,False,,4 étoiles,,3566,55 Avenue Virtuelle,751017XX5603,1,38540
7510144568773,5/4/2023,27/5/2023,,,False,,753,682393-xxxx-yyyy-zzzz-6318,Monsieur,Nom3455,Prénom416,email809@test.com,40 Rue Fictive,75400,Paris,France,,,361838,782767,False,Location,True,80,,57 Rue Imaginaire,,,75229,5,,,22,,4,3,False,,5 étoiles,,6104,63 Avenue Virtuelle,751099XX8255,1,24661
7510159729737,5/9/2023,10/1/2023,,,True,,2762,349873-xxxx-yyyy-zzzz-4739,Madame,Nom4681,Prénom975,email1554@test.com,93 Rue Fictive,75415,Paris,France,,,679497,988181,False,Location,True,67,,26 Rue Imaginaire,,,75315,4,,,13,,4,4,False,,4 étoiles,,7921,29 Avenue Virtuelle,751097XX1094,9,10740
7510117297302,14/5/2023,26/3/2023,,,False,,2094,959771-xxxx-yyyy-zzzz-5711,Madame,Nom799,Prénom4213,email2527@test.com,9 Rue Fictive,75755,Paris,France,,,195539,675511,True,Principale,True,55,,40 Rue Imaginaire,,,75020,6,,,18,,4,1,False,,3 étoiles,,2396,88 Avenue Virtuelle,751092XX6433,20,47110
7510151985778,18/4/2023,26/8/2023,,,True,,1825,839381-xxxx-yyyy-zzzz-8748,Madame,Nom597,Prénom1254,email4680@test.com,73 Rue Fictive,75430,Paris,France,,,659714,116238,True,Secondaire,False,14,,15 Rue Imaginaire,,,75207,10,,,9,,2,5,False,,Non classé,,2380,61 Avenue Virtuelle,751059XX8125,20,17661
7510175559646,10/4/2023,7/1/2023,,,True,,2282,863359-xxxx-yyyy-zzzz-3358,Monsieur,Nom364,Prénom3878,email3921@test.com,71 Rue Fictive,75458,Paris,France,,,667733,328548,False,Secondaire,True,74,,14 Rue Imaginaire,,,75071,1,,,40,,5,5,False,,5 étoiles,,3109,43 Avenue Virtuelle,751074XX4141,10,35870
7510152526475,25/6/2023,26/12/2023,,,False,,1177,256623-xxxx-yyyy-zzzz-5228,Madame,Nom1868,Prénom2242,email2199@test.com,67 Rue Fictive,75282,Paris,France,,,925257,647689,True,Principale,False,16,,91 Rue Imaginaire,,,75358,1,,,50,,1,5,True,,Non classé,,6423,65 Avenue Virtuelle,751026XX5097,20,50261
7510157832826,18/8/2023,25/11/2023,,,True,,4227,409700-xxxx-yyyy-zzzz-5821,Madame,Nom2514,Prénom3618,email2007@test.com,61 Rue Fictive,75751,Paris,France,,,120247,688731,False,Location,True,70,,78 Rue Imaginaire,,,75073,3,,,45,,2,2,False,,4 étoiles,,7964,72 Avenue Virtuelle,751038XX3798,3,13760
7510118722861,4/8/2023,20/9/2023,,,True,,1807,657744-xxxx-yyyy-zzzz-7398,Madame,Nom3661,Prénom4113,email931@test.com,91 Rue Fictive,75271,Paris,France,,,347023,648978,False,Principale,False,50,,92 Rue Imaginaire,,,75911,4,,,41,,5,5,False,,3 étoiles,,9613,87 Avenue Virtuelle,751027XX4523,6,77240
7510148838965,17/5/2023,6/10/2023,,,False,,799,716306-xxxx-yyyy-zzzz-8424,Monsieur,Nom3162,Prénom3382,email1090@test.com,37 Rue Fictive,75040,Paris,France,,,637711,268076,False,Location,True,94,,36 Rue Imaginaire,,,75509,1,,,7,,5,4,False,,Non classé,,2565,19 Avenue Virtuelle,751055XX3859,9,83766
7510163049508,24/10/2023,16/4/2023,,,False,,1941,273484-xxxx-yyyy-zzzz-2435,Madame,Nom1765,Prénom394,email2648@test.com,47 Rue Fictive,75379,Paris,France,,,809060,108170,False,Secondaire,True,32,,72 Rue Imaginaire,,,75678,5,,,48,,2,3,True,,Non classé,,1961,56 Avenue Virtuelle,751033XX4731,1,81698
7510157344050,27/6/2023,16/10/2023,,,True,,209,298790-xxxx-yyyy-zzzz-3681,Madame,Nom4657,Prénom4470,email3477@test.com,59 Rue Fictive,75997,Paris,France,,,232613,980514,True,Principale,True,42,,91 Rue Imaginaire,,,75258,7,,,20,,4,1,False,,5 étoiles,,3252,9 Avenue Virtuelle,751048XX5538,12,90782
7510199094174,19/3/2023,4/5/2023,,,True,,3715,296418-xxxx-yyyy-zzzz-6440,Madame,Nom1614,Prénom1679,email4570@test.com,17 Rue Fictive,75526,Paris,France,,,342161,135191,True,Location,False,41,,60 Rue Imaginaire,,,75025,7,,,48,,5,4,True,,4 étoiles,,7777,80 Avenue Virtuelle,751044XX5195,17,62678
7510110849137,27/3/2023,1/10/2023,,,True,,1043,583377-xxxx-yyyy-zzzz-4776,Madame,Nom752,Prénom4327,email3085@test.com,77 Rue Fictive,75284,Paris,France,,,826133,793507,False,Secondaire,False,90,,100 Rue Imaginaire,,,75774,0,,,27,,3,5,True,,3 étoiles,,6479,19 Avenue Virtuelle,751037XX8302,4,55009
