Commune,Numéro de voie,Complément et répétition du numéro de voie,Type et nom de la voie,Code postal,Identifiant de l'adresse sur la base adresse nationale (BAN) (facultatif),Bâtiment,Escalier,Etage,Numéro de porte ou d'appartement,Identifiant de lot,Numéro de déclaration du meublé,Nombre total de nuitées de location du 1er janvier 2023 au 31 décembre 2023,Nombre total de nuitées de location du 1er janvier 2024 au 31 décembre 2024,Nom du loueur,Si le local constitue la résidence principale du loueur,Si le local constitue la résidence secondaire du loueur
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510107617816,72,39,Sofia Dupont,non,oui
Paris,16,,rue de Rivoli,75001,,,,,,,7663449924075,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,200,,rue de la Convention,75015,,,,,,,75855578050313,105,55,Raphaël Bernard,oui,non
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,75538238164374,90,50,Louis Clement,non,oui
Paris,910,,rue de Vaugirard,75015,,,,,,,7510160506863,268,145,Clémence Fontaine,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7510147205032,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,48,,rue de Belleville,75020,,,,,,,7510136940265,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,26,,rue de Montmartre,75002,,,,,,,7510181377972,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,36,,rue de Belleville,75020,,,,,,,7510194994957,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,200,,rue de la Convention,75015,,,,,,,7510158757199,105,55,Raphaël Bernard,oui,non
Paris,500,,rue de Vaugirard,75015,,,,,,,75572773999888,68,36,Enzo Aubert,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,7510114926695,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,50,,rue de Montmartre,75002,,,,,,,7510129093026,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,70,,rue de Rennes,75006,,,,,,,7510126733151,80,40,Manon Dupuis,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510107512602,295,165,Clémence Clement,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,7510172752600,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,50,,rue de Montmartre,75002,,,,,,,75666420353078,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510146847385,115,65,Tom Leclerc,oui,non
Paris,26,,rue de Montmartre,75002,,,,,,,75709398434339,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510192861325,55,35,Clément Renaud,non,oui
Paris,680,,rue de Javel,75015,,,,,,,7510121747823,158,95,Mathis Leroy,oui,non
Paris,870,,rue de la Croix Nivert,75015,,,,,,,75642722272064,120,72,Eva Lambert,non,oui
Paris,350,,rue de Vaugirard,75015,,,,,,,75909134633995,265,145,Clémence Lacroix,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7510101398611,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,38,,rue de Montmartre,75002,,,,,,,7510150881074,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,680,,rue de Javel,75015,,,,,,,7510187319330,158,95,Mathis Leroy,oui,non
Paris,41,,rue de la Paix,75002,,,,,,,7510168547551,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,500,,rue de Vaugirard,75015,,,,,,,7510165988100,68,36,Enzo Aubert,non,oui
Paris,910,,rue de Vaugirard,75015,,,,,,,7510191075018,268,145,Clémence Fontaine,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510124114187,112,67,Sofia Martinez,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510134468228,180,102,Sarah Fernandes,non,oui
Paris,50,,rue de Montmartre,75002,,,,,,,7510146676960,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,80,,avenue des Ternes,75017,,,,,,,7510156874531,250,130,Hugo Lambert,oui,non
Paris,47,,rue de la Paix,75002,,,,,,,75451288964187,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,20,,rue du Louvre,75001,,,,,,,7510128399580,50,20,Thomas Leclerc,oui,non
Paris,35,,rue de la Paix,75002,,,,,,,75595197834702,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,390,,rue de la Croix Nivert,75015,,,,,,,7510196412014,155,92,Eva Garnier,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510189348100,62,34,Lina Barbier,non,oui
Paris,49,,rue de Rivoli,75001,,,,,,,7510152230072,50,30,Léa Renard,non,oui # ID en Doublon
Paris,850,,rue de Lourmel,75015,,,,,,,T43UC4ZP1EO3U,58,30,Lina Perrier,non,oui
Paris,990,,rue de Vaugirard,75015,,,,,,,7510183973280,162,95,Clémence Aubry,non,oui
Paris,150,,boulevard Saint-Germain,75006,,,,,,,7510190222504,270,140,Emma Picard,non,oui
Paris,47,,rue de la Paix,75002,,,,,,,7510172971049,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,15,,avenue Montaigne,75008,,,,,,,7510131157811,150,90,Alice Roux,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,7510197501677,300,180,Antoine Garcia,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,7510157534865,112,68,Tom Louis,oui,non
Paris,450,,rue Lecourbe,75015,,,,,,,7510141972317,255,132,Anna Berge,non,oui
Paris,250,,rue Oberkampf,75011,,,,,,,7510161146227,135,85,Léa Fournier,oui,non
Paris,24,,rue de Belleville,75020,,,,,,,7510170359540,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,960,,rue de Vaugirard,75015,,,,,,,75287411685085,55,30,Maxence Germain,oui,non
Paris,680,,rue de Javel,75015,,,,,,,7510138109218,158,95,Mathis Leroy,oui,non
Paris,26,,rue de Montmartre,75002,,,,,,,7510137724268,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7510165634061,128,78,Eva Meyer,non,oui
Paris,990,,rue de Vaugirard,75015,,,,,,,75799696796064,162,95,Clémence Aubry,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510161948011,165,98,Leo Arnaud,oui,non
Paris,640,,rue de Vaugirard,75015,,,,,,,75614409093454,250,130,Lucas Bernard,non,oui
Paris,31,,rue de Rivoli,75001,,,,,,,7510172573614,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,520,,rue de Vaugirard,75015,,,,,,,2RI52XYO78JJT,122,75,Maxence Rolland,oui,non
Paris,900,,boulevard de Grenelle,75015,,,,,,,7510157759336,110,62,Tom Michel,oui,non
Paris,930,,rue de Lourmel,75015,,,,,,,7510115554535,42,25,Lina Leroy,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510106269788,288,158,Chloé Jean,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,AXEZ1BJM4NJ0Z,155,90,Eva Dufour,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7510182419885,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,830,,rue de Vaugirard,75015,,,,,,,7510116783181,298,170,Clémence Carpentier,non,oui
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510159520084,55,35,Clément Renaud,non,oui
Paris,150,,boulevard Saint-Germain,75006,,,,,,,7510149841923,270,140,Emma Picard,non,oui
Paris,50,,rue Montmartre,75002,,,,,,,7510172429143,120,70,Sophie Chevalier,oui,non
Paris,900,,boulevard de Grenelle,75015,,,,,,,TPECUG9TL10RR,110,62,Tom Michel,oui,non
Paris,34,,rue de Rivoli,75001,,,,,,,4PK7BBE4MWVTB,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,920,,rue de Javel,75015,,,,,,,75614570706335,148,88,Leo Jacques,oui,non
Paris,22,,rue de Rivoli,75001,,,,,,,7510185227118,230,120,Lucas Fournier,non,oui # ID en Doublon
Paris,290,,rue de Vaugirard,75015,,,,,,,7510143484177,240,125,Océane Dubois,non,oui
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510124885087,125,74,Eva Vincent,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7510187551024,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,940,,rue de Vaugirard,75015,,,,,,,7510147677366,282,155,Mathis Colin,non,oui
Paris,890,,rue Lecourbe,75015,,,,,,,75320954973359,95,55,Sofia David,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,7510133731539,112,68,Tom Louis,oui,non
Paris,470,,rue de Vaugirard,75015,,,,,,,7510122961418,58,31,Chloé Lecomte,non,oui
Paris,990,,rue de Vaugirard,75015,,,,,,,7510144951602,162,95,Clémence Aubry,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510197815527,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,580,,rue de Vaugirard,75015,,,,,,,7510114025115,235,120,Mathis Robin,non,oui
Paris,130,,rue de la Pompe,75016,,,,,,,7510173600199,110,65,Léa Renard,oui,non
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510161352182,105,60,Tom Berger,oui,non
Paris,600,,rue de Vaugirard,75015,,,,,,,7654079448695,172,105,Maxence Benard,oui,non
Paris,740,,boulevard de Grenelle,75015,,,,,,,7661555565246,105,60,Tom Berger,oui,non
Paris,800,,rue de Vaugirard,75015,,,,,,,75832586952602,178,105,Maxence Gaillard,oui,non
Paris,70,,rue de Rennes,75006,,,,,,,7510165988100,80,40,Manon Dupuis,non,oui
Paris,47,,rue de la Paix,75002,,,,,,,7510120652688,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,49,,rue de Rivoli,75001,,,,,,,7510116048240,50,30,Léa Renard,non,oui # ID en Doublon
Paris,10,,rue de la Paix,75002,,,,,,,7510159856728,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510110226689,115,65,Tom Leclerc,oui,non
Paris,39,,rue de Belleville,75020,,,,,,,7510136107750,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,43,,rue de Rivoli,75001,,,,,,,7510145670577,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,50,,rue Montmartre,75002,,,,,,,7510111118086,120,70,Sophie Chevalier,oui,non
Paris,13,,rue de Rivoli,75001,,,,,,,SJQ2MTZ34GCP9,290,160,Alice Roux,non,oui # ID en Doublon
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510183237415,65,33,Tom Giraud,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,7510133289048,298,170,Clémence Carpentier,non,oui
Paris,37,,rue de Rivoli,75001,,,,,,,7510172030633,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,780,,rue de Vaugirard,75015,,,,,,,7510187431010,248,125,Mathis Chevalier,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510105698111,62,34,Lina Barbier,non,oui
Paris,770,,rue de Lourmel,75015,,,,,,,7510143418233,52,27,Lina Dupin,non,oui
Paris,20,,rue du Louvre,75001,,,,,,,75881401621193,50,20,Thomas Leclerc,oui,non
Paris,920,,rue de Javel,75015,,,,,,,7510148375267,148,88,Leo Jacques,oui,non
Paris,730,,rue Lecourbe,75015,,,,,,,7510160690336,92,52,Sofia Gillet,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510199865963,288,158,Chloé Jean,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510146596936,245,128,Eva Remy,non,oui
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510155079533,65,33,Tom Giraud,non,oui
Paris,140,,rue de Rivoli,75001,,,,,,,7510159854229,70,30,Arthur Lemaire,non,oui
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510122103975,260,135,Maxime Morel,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510169703157,155,90,Eva Dufour,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,7510111070401,300,180,Antoine Garcia,non,oui
Paris,130,,rue de la Pompe,75016,,,,,,,7510108449822,110,65,Léa Renard,oui,non
Paris,750,,rue de Vaugirard,75015,,,,,,,75958783744218,272,148,Clémence Lemaire,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,7510126866752,80,40,Manon Dupuis,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510109481618,115,65,Tom Leclerc,oui,non
Paris,16,,rue de Rivoli,75001,,,,,,,75429179455360,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,680,,rue de Javel,75015,,,,,,,7510129160346,158,95,Mathis Leroy,oui,non
Paris,870,,rue de la Croix Nivert,75015,,,,,,,RDMCYFOWG7P6R,120,72,Eva Lambert,non,oui
Paris,970,,rue Lecourbe,75015,,,,,,,7510167859203,222,112,Sarah Robin,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510197235535,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,33,,rue de Belleville,75020,,,,,,,86G5M65PA6M17,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,480,,rue de Javel,75015,,,,,,,7510187759837,275,152,Mathis Olivier,non,oui
Paris,270,,rue de Belleville,75019,,,,,,,7510182419885,175,100,Manon Lefevre,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,7510169884563,55,29,Lina Guerin,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510134067656,180,102,Sarah Fernandes,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,DI01L8H4MAHEF,178,105,Maxence Gaillard,oui,non
Paris,29,,rue de la Paix,75002,,,,,,,7510169148257,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,48,,rue de Belleville,75020,,,,,,,7510139723277,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510145242916,118,70,Eva Roussel,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,7510127806781,300,180,Antoine Garcia,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,T3IEGVLIS099T,55,29,Lina Guerin,non,oui
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510160709681,120,72,Eva Lambert,non,oui
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510129186188,245,128,Eva Remy,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,75292677413698,62,34,Lina Barbier,non,oui
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510158757199,190,110,Camille Blanc,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510111848935,295,165,Clémence Clement,non,oui
Paris,280,,avenue Jean Jaurès,75019,,,,,,,ET4EA1ERINMSQ,75,38,Théo Caron,oui,non
Paris,650,,rue Lecourbe,75015,,,,,,,7510179684032,132,80,Anna Lucas,non,oui
Paris,770,,rue de Lourmel,75015,,,,,,,7510119358929,52,27,Lina Dupin,non,oui
Paris,330,,rue Lecourbe,75015,,,,,,,7510117557834,118,71,Agathe Gauthier,non,oui
Paris,390,,rue de la Croix Nivert,75015,,,,,,,75741450873405,155,92,Eva Garnier,non,oui
Paris,44,,rue de Montmartre,75002,,,,,,,7510148396357,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,810,,rue Lecourbe,75015,,,,,,,7510194054796,88,50,Sarah Guillaume,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,7510151804752,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,580,,rue de Vaugirard,75015,,,,,,,75935955665474,235,120,Mathis Robin,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,LPKM54HSZDTR4,112,67,Sofia Martinez,non,oui
Paris,12,,rue de Belleville,75020,,,,,,,7510185186581,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,930,,rue de Lourmel,75015,,,,,,,7510132331966,42,25,Lina Leroy,non,oui
Paris,140,,rue de Rivoli,75001,,,,,,,7510121062695,70,30,Arthur Lemaire,non,oui
Paris,150,,boulevard Saint-Germain,75006,,,,,,,7510174491623,270,140,Emma Picard,non,oui
Paris,610,,rue de la Convention,75015,,,,,,,7510114729322,92,55,Sarah Rodrigues,non,oui
Paris,40,,rue de Rivoli,75001,,,,,,,7510145939008,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,480,,rue de Javel,75015,,,,,,,7510117919490,275,152,Mathis Olivier,non,oui
Paris,650,,rue Lecourbe,75015,,,,,,,7510141866604,132,80,Anna Lucas,non,oui
Paris,700,,rue de Vaugirard,75015,,,,,,,7676349922782,228,115,Enzo Peltier,oui,non
Paris,410,,rue de la Convention,75015,,,,,,,7510138534214,180,102,Sarah Fernandes,non,oui
Paris,530,,rue Lecourbe,75015,,,,,,,7612827738322,188,108,Sofia Legrand,non,oui
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510199238845,190,110,Camille Blanc,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7510180127459,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,780,,rue de Vaugirard,75015,,,,,,,7510155853235,248,125,Mathis Chevalier,non,oui
Paris,280,,avenue Jean Jaurès,75019,,,,,,,75839557178484,75,38,Théo Caron,oui,non
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7510152490160,112,67,Sofia Martinez,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510141805972,180,102,Sarah Fernandes,non,oui
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510193504334,260,135,Maxime Morel,non,oui
Paris,520,,rue de Vaugirard,75015,,,,,,,7510128330336,122,75,Maxence Rolland,oui,non
Paris,560,,rue de Javel,75015,,,,,,,7510117365785,165,98,Leo Arnaud,oui,non
Paris,900,,boulevard de Grenelle,75015,,,,,,,75990641530398,110,62,Tom Michel,oui,non
Paris,34,,rue de Rivoli,75001,,,,,,,7510176016276,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510124997881,245,128,Eva Remy,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,7510184848222,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,130,,rue de la Pompe,75016,,,,,,,7510112623122,110,65,Léa Renard,oui,non
Paris,19,,rue de Rivoli,75001,,,,,,,7510154128195,250,130,Julie Moreau,non,oui # ID en Doublon
Paris,42,,rue de Belleville,75020,,,,,,,7510100000077,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,23,,rue de la Paix,75002,,,,,,,7510155818216,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,20,,rue de Montmartre,75002,,,,,,,2VF5OGLM5C4BN,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510137503777,58,32,Tom Moreau,oui,non
Paris,250,,rue Oberkampf,75011,,,,,,,7510168243797,135,85,Léa Fournier,oui,non
Paris,210,,rue Lafayette,75010,,,,,,,7510127507580,125,72,Charlotte Petit,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,7510106369806,240,125,Océane Dubois,non,oui
Paris,13,,rue de Rivoli,75001,,,,,,,7510180623553,290,160,Alice Roux,non,oui # ID en Doublon
Paris,650,,rue Lecourbe,75015,,,,,,,7510175115505,132,80,Anna Lucas,non,oui
Paris,41,,rue de la Paix,75002,,,,,,,7510127658333,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,450,,rue Lecourbe,75015,,,,,,,7682703879270,255,132,Anna Berge,non,oui
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510158390309,65,33,Tom Giraud,non,oui
Paris,290,,rue de Vaugirard,75015,,,,,,,7510119149089,240,125,Océane Dubois,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,7510170317046,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,13,,rue de Rivoli,75001,,,,,,,7510109039660,290,160,Alice Roux,non,oui # ID en Doublon
Paris,930,,rue de Lourmel,75015,,,,,,,7510106729177,42,25,Lina Leroy,non,oui
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510116516138,120,72,Eva Lambert,non,oui
Paris,480,,rue de Javel,75015,,,,,,,7510181222164,275,152,Mathis Olivier,non,oui
Paris,320,,rue de la Convention,75015,,,,,,,7510162083127,95,52,Ethan Brun,oui,non
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510188448349,118,70,Eva Roussel,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,75579128980460,182,108,Maxence Legall,oui,non
Paris,710,,rue de la Croix Nivert,75015,,,,,,,7510191833144,118,70,Eva Roussel,non,oui
Paris,650,,rue Lecourbe,75015,,,,,,,7510106271332,132,80,Anna Lucas,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510136520296,165,98,Leo Arnaud,oui,non
Paris,31,,rue de Rivoli,75001,,,,,,,7510163099474,170,90,Manon Dupuis,non,oui # ID en Doublon
Paris,790,,rue de la Croix Nivert,75015,,,,,,,7510135839863,125,74,Eva Vincent,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,7510121284534,272,148,Clémence Lemaire,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510150333596,130,75,Adam Rousseau,oui,non
Paris,370,,rue de Lourmel,75015,,,,,,,7668971375276,48,22,Lina Royer,non,oui
Paris,460,,boulevard de Grenelle,75015,,,,,,,7510168318338,138,82,Tom Guillot,oui,non
Paris,980,,boulevard de Grenelle,75015,,,,,,,75221300938185,112,68,Tom Louis,oui,non
Paris,630,,rue de la Croix Nivert,75015,,,,,,,IJ7Z6WVL6P1MG,72,39,Sofia Dupont,non,oui
Paris,38,,rue de Montmartre,75002,,,,,,,7510110218060,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,920,,rue de Javel,75015,,,,,,,7510183266861,148,88,Leo Jacques,oui,non
Paris,890,,rue Lecourbe,75015,,,,,,,7510151460304,95,55,Sofia David,non,oui
Paris,600,,rue de Vaugirard,75015,,,,,,,7659194399007,172,105,Maxence Benard,oui,non
Paris,610,,rue de la Convention,75015,,,,,,,7510180392091,92,55,Sarah Rodrigues,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7641004744138,130,75,Adam Rousseau,oui,non
Paris,29,,rue de la Paix,75002,,,,,,,7510110448070,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,770,,rue de Lourmel,75015,,,,,,,7656299937857,52,27,Lina Dupin,non,oui
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510143578576,260,135,Maxime Morel,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,QQGF2T6DX495X,300,180,Antoine Garcia,non,oui
Paris,20,,rue de Montmartre,75002,,,,,,,7510196527895,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510127338318,260,135,Maxime Morel,non,oui
Paris,44,,rue de Montmartre,75002,,,,,,,XMJHJ0J74G0RE,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,220,,boulevard Voltaire,75011,,,,,,,7510179626929,185,105,Valentin Robert,oui,non
Paris,40,,rue de Rivoli,75001,,,,,,,7510125483675,110,60,Nathan Fabre,non,oui # ID en Doublon
Paris,780,,rue de Vaugirard,75015,,,,,,,7510163667149,248,125,Mathis Chevalier,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,P0TBO4X4CTH78,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,16,,rue de Rivoli,75001,,,,,,,7678137394141,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7510120652688,128,78,Eva Meyer,non,oui
Paris,460,,boulevard de Grenelle,75015,,,,,,,7510111254995,138,82,Tom Guillot,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,7510145712737,62,34,Lina Barbier,non,oui
Paris,47,,rue de la Paix,75002,,,,,,,7510129287133,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,540,,boulevard de Grenelle,75015,,,,,,,75238340192203,82,48,Tom Blanchard,oui,non
Paris,680,,rue de Javel,75015,,,,,,,7510127998686,158,95,Mathis Leroy,oui,non
Paris,620,,rue de Vaugirard,75015,,,,,,,7510109949400,108,63,Hugo Thomas,oui,non
Paris,28,,rue de Rivoli,75001,,,,,,,7510154366769,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,800,,rue de Vaugirard,75015,,,,,,,7510198672884,178,105,Maxence Gaillard,oui,non
Paris,770,,rue de Lourmel,75015,,,,,,,7510186749359,52,27,Lina Dupin,non,oui
Paris,43,,rue de Rivoli,75001,,,,,,,7510116480196,90,50,Camille Blanc,non,oui # ID en Doublon
Paris,770,,rue de Lourmel,75015,,,,,,,7510111437583,52,27,Lina Dupin,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,7510114278237,112,68,Tom Louis,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,7510176791815,62,34,Lina Barbier,non,oui
Paris,370,,rue de Lourmel,75015,,,,,,,7655280825568,48,22,Lina Royer,non,oui
Paris,46,,rue de Rivoli,75001,,,,,,,7510184474470,70,40,Louis Clement,non,oui # ID en Doublon
Paris,45,,rue de Belleville,75020,,,,,,,7645664941081,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,20,,rue de Montmartre,75002,,,,,,,7510182698367,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,46,,rue de Rivoli,75001,,,,,,,75891264787218,70,40,Louis Clement,non,oui # ID en Doublon
Paris,750,,rue de Vaugirard,75015,,,,,,,7510190041709,272,148,Clémence Lemaire,non,oui
